tweet_id,user_id,tweet,target_word,Function,Aggression_Votes,Emotion_Votes,Emphasis_Votes,Auxiliary_Votes,Signal_Votes,NonVulgar_Votes
251710387077144576,623968960,"<b>Damn,</b> getting all kinds of shit lately. Screener for the film 'The Selling': <URL>",damn,1,1,6,0,0,0,0
715334838522408960,540213934,Niggas out here talking <b>shit</b> that's why I'm about to go fuck your bitch,shit,1,0,4,1,2,0,0
251710387077144576,623968960,"Damn, getting all kinds of <b>shit</b> lately. Screener for the film 'The Selling': <URL>",shit,1,0,4,1,2,0,0
328737194812522496,283718882,"Why do guys act like they are so amazing when they say they like girls who don't wear makeup? Congrats you're not an <b>asshole,</b> big deal",asshole,0,5,0,0,1,1,0
506010973891985409,346605829,I'm #Viggling <b>Hell</b> on Wheels. TV loves you back with #ViggleTV. Watch TV. Earn Points. Get Rewards.,hell,5,0,0,0,0,0,7
611190465023635456,189978853,"<b>Fuck,</b> yeah, give it to me u266a u266b",fuck,1,0,5,2,0,0,0
934897941743095808,937356404,<USER> sorry for that <b>ass</b> whooping lol FLY EAGLES FLY,ass,2,0,2,3,2,0,0
649938947921960960,130350369,<USER> you may have done a <b>damn</b> good thing.,damn,2,0,1,5,1,0,0
909143849259487232,84155323,#UCLAvsMEM has been one <b>hell</b> of an entertaining game. #nodefense,hell,2,0,0,7,0,0,0
731989283842613249,541793568,"<USER> I know you are right on that, but <b>damn</b> it, I need him to get better",damn,1,0,5,1,1,0,0
912007736895918080,16027465,"Dear hummer dvr on stl hwy109 today, so sorry about your tiny <b>dick</b> custom plate #diamndz #roadrage #yougottheresomuchfaster",dick,0,5,0,1,1,0,0
711413872167485440,4317387674,lie on top of <b>fucking</b> lie,fucking,2,0,1,6,0,0,0
649389168481726464,2857575721,<USER> look Islam.. You are annoying. You figure you don't survive the first time you try again and beat me. <b>Fag.</b> <URL>,fag,0,5,0,0,1,1,0
344935460176527361,234764142,"Don't fight that good <b>shit</b> in your ear, now let me blow your mind",shit,3,0,2,1,4,0,0
594688847646040064,411162914,"One of the things I hate the most about <b>shitty</b> journalism is headlines like, u201cThis Thing Happened, Police Say.u201d",shitty,1,0,5,2,0,0,0
889596761664303106,557374785,Cause legit. I'm not paying 50-130 for a Megazord PoP. Too <b>damn</b> ridiculous.,damn,2,1,0,6,0,0,0
61477568125210624,156734366,<USER> Yoo my car is <b>shitty</b> you gotta come pick me up with your cherry red benz,shitty,2,0,3,4,0,0,0
3695189386,52057534,<USER> only ONE <b>ass</b> grab? id be doing it all day!,ass,3,2,0,0,4,1,0
769337188764880896,95360868,<b>Hell</b> yes. Thank you baby :) #metalgear #snake #bestboyfriendever <URL>,hell,2,0,1,6,0,0,0
716401978058883072,109617442,<USER> at <USER> grand opening. <b>Hell</b> yeah!!!! #pork #ncbeer <URL>,hell,2,0,0,6,0,0,1
900468657704378368,1621290246,<USER> how did you find their <b>damn</b> VENMO,damn,2,0,0,7,0,0,0
718263919324831745,3085159283,<USER> <USER> nah Viv you have like the will power of some divine being from heaven or <b>hell</b> that would keep that from happening,hell,5,0,0,1,1,0,5
684572379352313856,308546070,10 minutes in and Amberle is already a bad <b>ass.</b> <USER>,ass,2,0,2,3,2,0,0
594555750954860544,4650621,Roses are red / Violets are blue / Estimating's useless? / <b>Hell</b> no! sez you. #NoEstimates,hell,1,0,5,2,0,0,0
610878244804497409,2818948800,I liked a <USER> video from <USER> <URL> Gettin' Me <b>Pissed</b> Every Man NEEDS His Hair | Visiting Portland,pissed,3,1,1,1,4,0,0
175783062184005633,20435835,<USER> love it dont forget sen byrd talkin about white <b>niggers</b> on meet the press,niggers,4,1,0,0,1,5,0
640349242716983296,44491943,Are they trying to purposely <b>piss</b> off Saban,piss,2,2,1,3,1,0,0
617231176344977409,469129824,Do you want a <b>fucking</b> medal for doing the right thing for once in your life?,fucking,2,2,1,4,0,0,0
337819889802809344,157571162,<b>Hell</b> yeah!,hell,2,0,2,5,0,0,0
943233927761842176,60946144,Look at Blade's gun lmaooo shit a modified Mac-11 shit so hard he was <b>fuckin</b> blazin niggas down with this shit <URL>,fuckin,2,0,0,7,0,0,0
707304268466954240,395456865,"AT&T your internet <b>fucking</b> sucks, tryna do homework n shit. #fuckingslow",fucking,2,1,1,5,0,0,0
721044878365319170,4108670475,What the <b>hell...?</b> Let's try the most famous free-to-play dating sim <URL> #accela,hell,1,0,4,2,1,0,0
883321157822410752,186552155,The unlikely nurse: From brick maker to RN - Registered nurse John McElroy is living his dream -- one made of <b>ho...</b> <URL>,ho,5,0,0,0,0,0,7
895517405371404288,555518833,<USER> Some people are overcritical. Some people aren't critical enough. You can't say 'no ones perfect' with some <b>shit</b>,shit,3,0,2,1,4,0,0
17572230777,26328096,<USER> :( no more crying for you! Justin said he'd be more than happy to kick some <b>ass</b> haha,ass,3,2,0,0,5,0,0
451355395328868352,93200746,This semester in English class I've learned that I'm an unorganized piece of <b>shit</b>,shit,3,2,2,0,3,0,0
358935112869609472,851926706,<USER> haha you try running on vacation! <b>Shit</b> gets complicated,shit,3,0,1,2,4,0,0
455162601669144576,553239849,Mean girls with my main <b>bitches</b> <USER> <USER>,bitches,4,0,0,0,1,6,0
260436441044234240,581004200,"<USER> whoa <b>damn,</b> that's me! lol &lt;3",damn,1,0,6,1,0,0,0
749397591947870208,1138390375,<USER> I panic afraid he escaped his crate so I swing around and it was the largest <b>fucking</b> mouse I have ever seen in my life,fucking,2,0,0,7,0,0,0
935651381591134209,557374785,*Ahem* WWE...Buddy...pal... YOU HAD ONE! <b>FUCKING!</b> JOB! <URL>,fucking,0,4,0,3,0,0,0
74944521741418497,12488,"<USER> I didn't know you spun also. Shit, we gotta catch up soon...when I'm not dancing my <b>ass</b> off on the steep steps.",ass,3,0,0,1,6,0,0
636627022291333121,3425196581,<USER> I do love him Mel. Think whatever the fuck you want but I do. Im a <b>fucking</b> human being and we make mistakes.,fucking,2,0,2,5,0,0,0
791847378588409860,1880734692,<USER> WHAT THE FUCK IS UP GABBY? WHAT THE <b>FUCK</b> IS UP?,fuck,2,0,2,3,2,0,0
194952774327336960,546047624,Why No Suicide? Life got you down? Just think WWBSD? - What would #BrockSamson do? Bad <b>Ass!</b> <USER> <USER> <URL>,ass,3,2,0,2,3,0,0
305875799515475968,488032128,"It's really obvious that Jennifer Hudson is the only one not lip synching, nobody else has a <b>fucking</b> microphone",fucking,2,0,1,6,0,0,0
791847378588409860,1880734692,<USER> WHAT THE <b>FUCK</b> IS UP GABBY? WHAT THE FUCK IS UP?,fuck,2,0,3,4,0,0,0
935657418754629632,573899851,I am glad that Harry is getting married. Its great that she's an American. tell the anti-royal's to <b>piss</b> off as the... <URL>,piss,3,1,1,1,4,0,0
480543411326312448,45175775,<USER> yeah I agree. You didn't get any coins for that? <b>Damn.</b> That's a big accomplishment. Should have def got some coinage.,damn,1,0,5,1,0,0,1
617333523586936832,3072902860,Happy 4th of July everyone.....kick <b>ass!</b> <URL>,ass,1,0,3,2,2,0,0
805970575835430914,458087409,<USER> Thank God someone had some balls on that show! I'm sick of seeing <USER> treat everyone like <b>sh*t</b>,sh*t,1,1,4,0,2,0,0
738851387635838980,355259150,<USER> <b>hell</b> yeah,hell,2,0,2,5,0,0,0
639586577585426433,2311987414,<USER> Damnit Boy! <b>Hell</b> Yeah!,hell,2,0,3,4,0,0,0
810669568725282816,1223452975,<USER> that goes up there with the Antonio Brown goalpost <b>humping</b> celebration,humping,3,0,0,1,4,0,2
247003245183135744,388328258,"You talk that shit, I walk that <b>shit..</b> Pills, weed, all that shit #Weezy",shit,3,0,2,1,4,0,0
345366076948901888,161071454,"Way to park, <b>bitch.</b> #notanasiandriver #whitepeoplecantdriveeither <URL>",bitch,0,6,1,0,0,0,0
435571461823029249,923959368,We're all fifty shades of <b>fucked</b> up #BMTH,fucked,1,0,3,2,2,0,0
915373667571453952,305733674,"Seriously, this stuff is the <b>shit</b> <URL>",shit,1,0,4,3,0,0,0
405154752024940544,14296407,Prolly gonna <b>fuck</b> that turkey up real good this week.,fuck,3,1,2,1,3,0,0
139845660454289408,33913938,<b>Damn...</b> I'm a good cook! :-),damn,2,0,1,6,0,0,0
232632737146753024,597022097,This guy stole my car. Call/Text him & <b>bitch</b> him out & please retweet! 203-802-7601. Thanks everybody! Lets expose this scumbag!,bitch,3,2,1,1,3,0,0
837009241294667780,4122722476,I'm pretty sure the Midwest's weather is a glimpse of what <b>hell</b> is like and boy am I glad I know Jesus.,hell,5,0,0,2,2,0,3
603284694063521793,1942231134,i'm just loving this trainwreck about my <b>damn</b> eyes,damn,2,0,1,6,0,0,0
301114314427867136,280694229,Is it bad that I can rap every single word of <b>Fuckin</b> Problems and that I do it in the car on a daily basis? #cantevenhelpit,fuckin,3,0,0,2,3,0,2
629480493134667776,22538960,<USER> but let's <b>fuck</b> my friends over when it comes to rights,fuck,1,2,3,1,1,0,0
8002153787,24074553,<USER> That 'corrective rape' thing is <b>fucked</b> up on so many levels. D=,fucked,1,1,3,2,0,1,0
633796800932020224,2577589822,People that mock others with special needs have a reserved place in <b>hell</b>,hell,5,1,2,0,1,0,3
443892910288044033,2247234742,NPR is preaching about how caffeine's a hard drug. Well yeah you dumb <b>bitch!</b> I know there aren't just magic beans in my wake-up juice!,bitch,0,5,1,1,0,0,0
19547704469,74361846,"Stupid people annoy the <b>shit</b> out of me. Seriously, if you don't know what you're doing, at least listen to directions.",shit,1,0,4,2,1,0,0
296049883545206785,346385031,<USER> <b>damn</b> first day of teaching a little rough on you?,damn,2,0,1,6,0,0,0
192580818466652160,457166419,My eyes are all <b>fucked</b> upp #damnallergies,fucked,2,1,1,5,0,0,0
438960557681823744,377744411,"<USER> Under Joyce's watch the share priced has nose dived, the company has lost money and he has <b>pissed</b> off a lot of customers...",pissed,1,0,4,1,2,0,0
875169967754420225,36144546,<USER> ur a rancid bitch! Losing my account will be worth it because ur a fucking <b>cunt!</b> Christy needs to punch you in your ugly face!,cunt,0,7,0,0,0,0,0
875169967754420225,36144546,<USER> ur a rancid bitch! Losing my account will be worth it because ur a <b>fucking</b> cunt! Christy needs to punch you in your ugly face!,fucking,0,7,0,0,0,0,0
506205506927472640,14296407,"I mean honestly, you'd really only get to see how I cultivate on my face what grows wild on my <b>ass.</b>",ass,3,0,1,2,4,0,0
921867982892085250,2751041485,I used Shazam to discover <b>Hell</b> Raiser by Def Leppard. <URL>,hell,5,0,0,0,1,0,6
350483324227174402,126009360,The rest is just a bunch of <b>shit.</b> I am dreading Monday already. I don't want to work...I just want to be with my friends.,shit,1,0,5,1,1,0,0
850731085667414017,578502801,"Getting my <b>ass</b> kicked by an exam, exactly how I wanted to start my weekend",ass,3,0,2,1,3,0,1
718284519514759168,4864811267,<USER> I LOVE <b>JAP!</b> Some of my favorite sets in <USER> are made by <USER>,jap,5,0,0,1,2,0,4
338423520478502912,58904749,<USER> <USER> <USER> This explains why Evan's such a <b>bitch</b> today. Where are all my tools?,bitch,0,5,2,0,0,0,0
939129910706278404,3878378117,"<USER> you, too. at the end of the day, we both care for the lgbtq comm and we kno the gov did dirty <b>shit</b> to destroy it",shit,1,0,4,1,2,0,0
470772833673834496,882603895,<USER>_d_d_defense d ur a little <b>shit</b>,shit,0,3,2,1,1,0,0
927381675046326272,34601815,<USER> <USER> And this is Macaroni and <b>Fuck</b> it. <URL>,fuck,1,0,4,0,3,0,0
599043643366887424,983792269,<USER> <USER> OH <b>HELL</b> NAW,hell,2,0,2,5,0,0,0
491082616485855232,33578638,When is shit supposed to start getting better? How much <b>bullshit</b> you gotta go through first??,bullshit,1,1,4,0,2,0,0
564292024157741056,2360155412,Oh yeah I haven't shown y'all what happens when someone <b>pissed</b> me off/when I despair.,pissed,1,1,5,0,1,0,0
631319905208393729,580604307,<USER> #mymemoirwouldbecalled Not giving a <b>SH$T</b> since 1978...,sh$t,1,0,5,1,1,0,0
671045479170310144,424564907,<USER> can somebody answer me why the <b>hell</b> do we have Greg Jennings on the roster,hell,2,0,2,4,1,0,0
633867156849975296,327821152,<b>Damn</b> didn't think I had to bring a jacket to work [?],damn,1,0,4,2,1,0,0
912330185160122368,45515543,<b>F*ck</b> Tomlin & <USER> National anthem flap #Steelers coach raps Alejandro Villanueva <URL> via the <USER> Android app,f*ck,0,5,1,1,0,0,0
90937066128556032,78789558,it would be cool if i got to spend another fun <b>ass</b> day wit chu :],ass,2,0,0,6,0,0,1
443274911562608640,348092086,If these <b>damn</b> dogs don't stfu,damn,2,2,0,5,0,0,0
484867864521084928,105867449,<USER> What the <b>hell</b> lol,hell,1,0,5,2,0,0,0
487715271247802368,2250804312,"OK, where the <b>HELL</b> is <USER> 's Emmy nod for 'Independent Movie'? And how the hell did <USER> get nominated this year?",hell,2,1,2,4,0,0,0
543036557050265600,2499856179,<b>Dick</b> Cheney would ever show a shred of conscience/remorse. People like him are the problem with government these days. #cheneywarcriminal,dick,5,0,0,0,0,0,7
436355050139447296,67190337,<USER> <USER> That just means there is in fact Heaven & <b>Hell</b> and God is preparing His fire & brimstone for the 'showdown'.,hell,5,0,1,0,1,0,5
208014538602332160,498433587,Y Do I Still Think About Yuh!? Lmao <b>Damn</b> Mook Stop Itt,damn,2,0,3,4,0,0,0
406585725250191360,952930603,Seriously you <b>piss</b> me off and I want to move away.,piss,1,1,5,1,0,0,0
373346546567221248,157571162,<USER> lol you're such a <b>dumbass</b>,dumbass,0,6,1,0,0,0,0
357961867328634880,540310244,<USER> <b>hell</b> yes,hell,2,0,3,4,0,0,0
666101154120626176,251208689,Nathan Kress got freakin' married?!?! WTF?!?! Congratulations to him[?] but where the <b>hell</b> did my childhood go?!,hell,2,0,2,4,1,0,0
418783753629335552,21682546,TED: Mick Cornett: How an obese town lost a million pounds - <b>Mick</b> Cornett (2013) <URL>,mick,5,0,0,0,0,0,7
696357935677460482,367258306,<USER> it's not stats/life. It's football/life. TO was <b>prick</b> in locker room. Others just prick in life/media.,prick,0,4,0,2,0,0,1
245864313808633856,23251048,The <b>fuck</b> is wrong with you El Paso. Grow a spine <URL>,fuck,1,1,4,2,0,0,0
576440190971092992,422044978,Sometimes when I'm driving I forget I'm not in Coon Rapids and get <b>pissed</b> when people don't wave back to me,pissed,1,3,4,0,0,0,0
197793067359678464,565864024,<USER> boys cause more trouble than they're worth. They don't know <b>shit...</b>,shit,2,1,1,3,2,0,0
936468864136708096,3224857470,"okay, i need to come out about this even tho lots have said this already but I need to let it out...... I <b>fucking</b> c... <URL>",fucking,1,0,4,3,0,0,0
264558359666126848,201037807,I'm a fat <b>ass</b> I have a ten pound tub of chocolate ice cream in front if me right now,ass,0,3,1,1,2,0,0
719374902537523201,4345040669,"<USER> well you do make an <b>ass</b> of yourself to hundreds, don't you?",ass,0,4,1,0,1,1,0
366558160238022656,251063392,<b>Hell</b> ye <USER> #NeverSayNever... <URL>,hell,1,0,4,3,0,0,0
347179228221042689,612939445,But you just liked them because they were shiny. No one told you they hurt like <b>hell!</b>,hell,2,0,2,5,0,0,0
312889689508032512,23411176,Dealing with a stubborn person today might make you realize <b>ho...</b> More for Scorpio <URL>,ho,5,1,0,0,1,0,5
301121236048699393,195235146,<USER> to everyone commenting said rude <b>shit</b> is a type of bullying im #antibullying and if you dont like what she does unfollow,shit,1,0,5,2,0,0,0
231402274197487616,94858206,<b>damn</b> #solo kicks hard..........half way down the damn field,damn,2,0,3,4,0,0,0
231402274197487616,94858206,damn #solo kicks hard..........half way down the <b>damn</b> field,damn,2,0,0,7,0,0,0
897676530519855104,245157793,I CAN NOT KILL A REPUBLICAN <URL> via <USER> Why war is <b>hell.</b>,hell,5,0,0,2,1,0,4
515256213777682432,310618486,<b>Fuck</b> I actually would have tried to wrote that narrative,fuck,1,0,6,1,0,0,0
548408622041284608,2281653608,"<USER> Damn, I was woken up at 3:30 in the <b>fucking</b> morning by my bear, motherfucker; Whatcha get for chrissymas??",fucking,2,0,1,6,0,0,0
616797579653681153,26277872,This is <b>fucking</b> perfect. #FeelTheBern <URL>,fucking,2,0,3,4,0,0,0
276745656012505089,436231862,Getting dirty looks from grade 11s because I'm using my phone in class and leave class whenever I want <b>#fuckoff</b> be happy I help you at all..,fuckoff,1,2,3,0,2,0,0
187396914923315200,468988865,Ifsomeone makes you mad say this: I would slap you but I don't want <b>slut</b> on my hand,slut,0,4,0,1,0,2,0
694310366801563648,3323849986,"I need a surgical steel nose ring, my sensitive <b>ass</b> skin isn't having it with this sterling silver",ass,2,0,0,6,1,0,0
609063584392331264,1138339776,"I mutha <b>fuckin'</b> knew he was gonna flip the script, too bad I was prepared...",fuckin',2,1,0,5,1,0,0
587581890481233920,552017652,"Following in the footsteps of our forefather, <b>Dick</b> Cheney #GunsWithHistory <URL>",dick,5,0,0,0,0,0,7
153339499684958208,379828689,"Goodbye 2011....the roughest year of my <b>fucking</b> life, but Thank God I got through it :) #2012!",fucking,2,0,1,6,0,0,0
494219952677998594,520821595,real fucking talk though bless anyone who puts up with me being sick bc i <b>piss</b> myself off with it,piss,3,1,1,1,4,0,0
444727324991557632,467004340,Jwoww has a black belt and she's a badass <b>bitch.</b> How can I get like that??? I guess I could start by growing a foot. #shortgirlproblems,bitch,2,0,0,4,0,3,0
492557387442954240,414462221,<b>Damn</b> Shame. ...who eats tacos at 1:30am? Me....thats who. #I #can #do #that #skinny #girl #shit #yep... <URL>,damn,2,0,1,5,1,0,0
245716583438229504,23911725,"<USER> <b>Hell</b> yes!! Pittsburgh, PA please!! #ATRM",hell,2,1,1,5,0,0,0
516791448243802113,316227972,<USER> fuck Utah loll come back already ;-; you know how much easier it would be to do stupid <b>shit</b> now that I have a car xD,shit,3,0,1,1,5,0,0
786696282157027329,2907316207,<USER> Now if I could just quit being lazy as <b>hell.</b>,hell,2,0,1,5,1,0,0
941034296382513152,30134334,<USER> <USER> So now that Moore lost you suddenly 'knew he couldn't win?' <b>Bullshit!</b>,bullshit,1,2,4,0,1,0,0
924808890059051009,21425163,I entered a giveaway for a chance to win 'PREMIUM Extra Large Picnic Basket keeps food <b>Ho...'</b> by Scuddles. <URL> #giveaway,ho...',5,0,0,0,0,0,7
791490359293386753,380100886,Like <b>bitch</b> u have no reason to be mad at him,bitch,0,3,1,0,2,1,0
211945631265202176,89080686,Bored and hungry. My husband is going to get my eggs...and <b>cracker</b> & cheese |) its the little things..,cracker,5,0,0,0,1,0,6
323559321709449217,51480688,I gotta clean up behind this grown <b>ass</b> girl!,ass,2,2,0,5,0,0,0
14333034414,15655288,Refusing to sit on the towel after his bath. <b>Asshole.</b> <URL>,asshole,0,5,0,2,0,0,0
636581443020328960,1155548167,<b>FUCK</b> DONALD TRUMP <URL>,fuck,0,7,0,0,0,0,0
785994641984192512,16438708,What the <b>hell</b> is this ridiculously #clickbait headline? <USER> is NOT dead and was NOT shot. Something hor... <URL>,hell,2,0,1,5,1,0,0
396924219792969729,576651340,<USER> <USER> It might be the #rum and #vokka....but 'DUH' yourself.... <b>fucker.</b> ;),fucker,0,6,0,1,0,0,0
625114692642586624,94728816,<USER> <USER> no I know for a fact that I was like Sophia video this <b>shit</b>,shit,3,0,2,1,4,0,0
1472421716,28642488,SICK!!!!!!!!!!!! New Metric album out in less than 3 weeks!!!!!!!!!!! Can't <b>fucking</b> wait!!!!,fucking,2,0,0,7,0,0,0
310284277361283072,19723491,"So, I punched the son of a bitch who pinched her <b>ass...</b> not much, just enough to keep him down like the dog he... <URL>",ass,3,0,0,0,7,0,0
327578686402461696,40995527,Elijah kicks <b>ass</b> ripping out hearts. #TVD,ass,2,1,2,3,1,0,0
838594882847522816,122830450,Rosita is on my last <b>damn</b> nerve come on girl put your big girl panties on and move the hell on #TheWalkingDead,damn,2,0,0,7,0,0,0
543254585700122624,25330884,"I essentially did a death drop on my back stairs the other day. All the right parts hurt, plus my shoulder. I fell in my <b>ass.</b> Why, shoulder?",ass,3,0,0,0,5,0,2
32828736994811904,30398664,I'd call them my bitches...and if you get offended then you aren't one of my bitches...because a real <b>bitch</b> would recognize its all love,bitch,4,2,0,2,0,3,0
628580347563900928,364066732,you can pretend you're not a <b>fuckboy</b> but you are the epitome of one ud83dude02ud83dude02ud83dude02,fuckboy,0,5,0,2,0,0,0
584069330628804611,2274700938,<USER> <USER> Damn. They get faster every time they have something new to <b>bitch</b> about.,bitch,3,0,2,1,4,0,0
265682551933382656,564901946,<USER> 'one time my Bible teacher told me that eating fruit snacks was unethical. he was a <b>whore'</b>,whore',0,5,0,0,0,2,0
932331989734248449,977583558,My disrespectful <b>ass</b> nephew really goes around the house saying Sujena,ass,2,2,1,4,0,0,0
883609884213694464,2400959006,I'm 16 already. Turning 17 in march. I've been playing the game since I was 8. That's a <b>hell</b> of a long time.,hell,2,0,2,5,0,0,0
34426988722659329,28918252,<USER> I'm. <b>Shitting</b> my pants,shitting,3,0,0,3,4,0,0
542102367823745024,2199700312,<USER> you're slowing turning into a <b>fucking</b> faggot,fucking,0,4,0,3,0,0,0
364924619309850624,82504828,<USER> <b>damn</b> girl. You're so sexy.,damn,2,0,2,5,0,0,0
489486030933069824,157571162,<USER> and aint even drinking that <b>hoe</b>,hoe,0,4,0,0,0,3,0
818984067022495744,26565850,Come <b>PUSSY</b> GRABBER voters...why so silent? We should remove every single one of you from our country and send you... <URL>,pussy,0,3,0,0,2,2,0
875008048024043520,24961327,<USER> So I can see more pics of your <b>cock</b>,cock,3,0,2,0,3,2,0
174911531966926849,41645088,"New <USER> Beals AC Blog ''Do you receive Jesus as your Treasure?' Not just Savior (everyone wants out of <b>hell,...'</b> <URL>","hell,...'",5,0,0,1,2,0,4
302903990771924992,961244959,"1st of the year. <b>Fuck</b> yeah, Shamrock Shakes.(:#delicious <URL>",fuck,2,0,1,6,0,0,0
603918291313303553,845587771,Seeing everyone <b>bitch</b> about having to be on campus for summer classes...online was definitely the way to go,bitch,3,0,2,1,4,0,0
284854265674096640,556548129,i put my cookies on 450 degrees by accident and my kitchen smells like burnt <b>asshole</b>,asshole,3,0,1,1,5,0,0
933382092507041794,554813424,I forgot how much almond shaped nails make me feel like a bad <b>bitch</b>,bitch,4,0,2,1,1,3,0
698179640477814784,4027517267,"Wtf, this <b>bitch</b> lied about her pregnancy to her husband just to keep him",bitch,0,5,1,0,0,1,0
588080026735763458,289669285,Time flies! <b>nigga</b> I'll be on etihad=),nigga,4,0,0,0,2,5,0
512392749748715520,1459461,"<USER> (1) <b>fuck</b> cancer (2) everyone chemo patient I've cooked/crafted for has fully recovered, knock wood. Head size / yarn pref?",fuck,1,1,5,1,0,0,0
391389716719099904,314967059,Watching my Cards win hopefully they're on their way back to World Series. <b>Hell</b> yeah Go Redbirds!!,hell,2,0,3,4,0,0,0
932368692347842560,1871975606,How to Get Your <b>Shit</b> Together in Just Four Weeks <URL> via <USER>,shit,3,0,1,1,4,1,0
919764165446610945,29176540,"<USER> <USER> I say give Hundley a chance, but if CK is a backup waiting in the wings, I welcome it! <b>Ho...</b> <URL>",ho,5,0,0,0,1,0,6
879884932121849856,21675274,"#TodayInTVhistory (06/27/1965) Daily #music program, #WhereTheActionIs, created by <b>Dick</b> Clark, premieres on #ABC. ...... <URL>",dick,5,0,0,0,0,0,7
609627826321518592,469129824,People are so toxic. <b>#pissed</b>,pissed,1,0,5,0,2,0,0
51761347762987008,15221748,Universal Studios is so fucking disorganized. They don't know their mouth from their <b>asshole.</b>,asshole,0,4,0,2,1,0,0
899110626731184129,1621290246,just saw get out - great movie but i knew <b>shit</b> was gonna go south as soon as rose was like yeah we have a groundskeeper,shit,3,0,2,2,3,0,0
773370662773661696,578243124,<USER> <USER> 'i'm 11 so shut the <b>fuck</b> up',fuck,0,4,0,3,0,0,0
726968074184876033,2786606790,<USER> <USER> <USER> I can't stand up to pee but I could aim my <b>ass</b> and unleash explosive diarrhea lmao,ass,3,1,1,0,5,0,0
923726254867705856,485970717,47 needs to be kicked the <b>hell</b> out,hell,2,0,1,6,0,0,0
919998163108401155,14849081,Dilating my eyes is so <b>damn</b> funny to everyone but me.,damn,2,0,0,7,0,0,0
10384783329,104915685,<b>Dick</b> Dahlgren wants Rush Creek back. Will he be able to make it happen? <URL>,dick,5,0,0,0,1,0,6
447478881193168896,1164797461,"everyone needs to stop acting like its so nice outside, ITS <b>FUCKING</b> COLD WIND TUNNEL.",fucking,2,0,0,7,0,0,0
898375225506713600,2567974587,Best <b>fucking</b> episode <URL>,fucking,2,0,0,7,0,0,0
110563220342837248,285893239,I know I keep going on about true blood but it kicks <b>ass!</b> Oh and did I mention how <USER> freaking rocks! #TrueBlood #Alcide,ass,2,0,0,5,2,0,0
415202164160462848,188059985,<b>Ho!</b> Ho! Ho! just a few days to go! Change a life and get a tax deduction at the same time! Donate a car today! <URL> #ofcc,ho,5,0,0,0,1,0,6
415202164160462848,188059985,Ho! Ho! <b>Ho!</b> just a few days to go! Change a life and get a tax deduction at the same time! Donate a car today! <URL> #ofcc,ho,5,0,0,0,0,0,7
940586313207689216,16329047,<USER> did you mean to follow me? Are you looking for a cellist? I'm sure that I could figure out Take Me <b>Ho...</b> <URL>,ho,5,2,0,0,1,0,4
590012654002970624,14222204,First song of the night! Jai <b>Ho!</b> from the Slumdog Millionaire soundtrack! #iTunesShuffle,ho,5,0,0,0,0,0,7
495772297912131584,160757217,Fine I didn't actually want any <b>fucking</b> goldfish anyway. #imanadult #itssupereffective <URL>,fucking,2,2,1,4,0,0,0
922607391342030848,14910028,<USER> damn when did olivia nuzzi join <b>pussy</b> riot,pussy,5,0,0,1,1,2,3
922607391342030848,14910028,<USER> <b>damn</b> when did olivia nuzzi join pussy riot,damn,1,0,5,2,0,0,0
784655480769613824,3033719680,heisei project had such good songs but the story was so <b>fucking</b> confusing i just gave up,fucking,2,0,1,6,0,0,0
541746176996151296,1679923915,Yeah I can win games too when the refs are up my <b>asshole</b>,asshole,0,3,1,1,2,0,0
915218454059380736,77570434,"<USER> Mr. Jennings <b>fuckin'</b> smoked the last remaining bastion of reverence for knowledge and learning in America, so......respect.",fuckin',2,0,0,7,0,0,0
664507770394255362,23024198,When you have a micro test in less than two hours and don't know jack <b>shit...............</b>,shit,3,0,2,2,3,0,0
758077564795650049,25504874,Just completed a 3.11 mi run - <b>Damn</b> trail runs kill me #runner #sharrottwinery <URL> #Runkeeper,damn,2,0,0,7,0,0,0
252125798541168642,369332000,Kind of a <b>shitty</b> day #off,shitty,1,0,5,2,0,0,0
507236663823572992,18570701,Ohio's Anti-Choice Governor Could Be a Shoo-In for Re-Election <URL> via <USER> <b>FUCK.</b> Shudder 2 think about this.,fuck,1,0,6,1,0,0,0
939137466652557312,1566249109,"<USER> THIS IS A DUMB IDEA, but how about collab with a cartoonist to create a McMansion <b>Hell</b> coloring boo... <URL>",hell,5,0,0,2,0,0,5
523217821577543680,44978811,Nina Pham is admirable but if I hear one more person call that cunt #AmberVinson a hero I will puke #Selfish #irresponsible <b>#Cunt</b> #Ebola,cunt,0,5,0,0,0,2,0
143741830486429696,161550638,<USER> <USER> <USER> 'Im doin work Im doin labor' but 'Im high as a kite #NickyB up in the ayyerr' <b>fuck</b> work..gotta make $ thou,fuck,1,2,3,2,0,0,0
716812959838670848,26936084,The <b>hell?</b> <USER> #Wrestlemania,hell,2,0,2,3,2,0,0
705218990939963392,844492928,what the actual <b>fuck</b> is he okay are you okay??? <URL>,fuck,1,0,6,1,0,0,0
475461200168624128,2381296429,<USER> <b>damn</b> hormones.....,damn,2,0,0,6,1,0,0
298169921794342914,733807508,my friends be all like 1 <b>FUCKING</b> DIRECTION!!!!!!!! :))))) and I'm just like My Chemical Romance time for me. *plugs in headphones*,fucking,2,1,1,5,0,0,0
3818644108,1603031,bike trouble - limped home after much agony - <b>damn</b> chain tensioning!,damn,2,1,2,3,0,1,0
